,id,Период,Выручка
973,215672,предыдущий_месяц,4911.0
974,215672,текущий_месяц,4890.2
975,215673,предыдущий_месяц,4604.5
976,215673,текущий_месяц,4458.9
977,215673,препредыдущий_месяц,4105.0
978,215674,текущий_месяц,4762.2
979,215674,предыдущий_месяц,4789.5
980,215674,препредыдущий_месяц,4305.0
981,215675,текущий_месяц,5128.4
982,215675,предыдущий_месяц,5150.5
983,215675,препредыдущий_месяц,5326.0
984,215676,предыдущий_месяц,5035.0
985,215676,препредыдущий_месяц,4741.0
986,215676,текущий_месяц,5419.8
987,215677,препредыдущий_месяц,4538.0
988,215677,текущий_месяц,5211.2
989,215677,предыдущий_месяц,4829.0
990,215678,препредыдущий_месяц,4876.0
991,215678,текущий_месяц,5055.7
992,215678,предыдущий_месяц,5252.0
993,215679,препредыдущий_месяц,5315.0
994,215679,предыдущий_месяц,4541.0
995,215679,текущий_месяц,5341.8
996,215680,предыдущий_месяц,4853.0
997,215680,текущий_месяц,4977.8
998,215680,препредыдущий_месяц,4859.0
999,215681,предыдущий_месяц,4477.0
1000,215681,текущий_месяц,4079.2
1001,215681,препредыдущий_месяц,5086.0
1002,215682,предыдущий_месяц,6274.5
1003,215682,текущий_месяц,7401.6
1004,215682,препредыдущий_месяц,5124.0
1005,215683,предыдущий_месяц,4936.5
1006,215683,текущий_месяц,4997.6
1007,215683,препредыдущий_месяц,5016.0
1008,215684,предыдущий_месяц,6149.0
1009,215684,препредыдущий_месяц,5236.0
1010,215684,текущий_месяц,5487.3
1011,215685,препредыдущий_месяц,4382.0
1012,215685,предыдущий_месяц,3130.0
1013,215685,текущий_месяц,4345.5
1014,215686,препредыдущий_месяц,4822.0
1015,215686,предыдущий_месяц,4828.0
1016,215686,текущий_месяц,4952.8
1017,215687,препредыдущий_месяц,4460.0
1018,215687,предыдущий_месяц,5004.5
1019,215687,текущий_месяц,5606.4
1020,215688,препредыдущий_месяц,4346.0
1021,215688,предыдущий_месяц,3428.0
1022,215688,текущий_месяц,4353.6
1023,215689,предыдущий_месяц,4998.0
1024,215689,текущий_месяц,5329.5
1025,215689,препредыдущий_месяц,5230.0
1026,215690,текущий_месяц,4931.4
1027,215690,препредыдущий_месяц,5241.0
1028,215690,предыдущий_месяц,5005.5
1029,215691,текущий_месяц,4353.8
1030,215691,препредыдущий_месяц,5047.0
1031,215691,предыдущий_месяц,4606.0
1032,215692,текущий_месяц,6107.2
1033,215692,препредыдущий_месяц,4818.0
1034,215692,предыдущий_месяц,5439.0
1035,215693,текущий_месяц,4615.1
1036,215693,препредыдущий_месяц,4483.0
1037,215693,предыдущий_месяц,4502.0
1038,215694,препредыдущий_месяц,5204.0
1039,215694,предыдущий_месяц,5118.5
1040,215694,текущий_месяц,5174.4
1041,215695,предыдущий_месяц,5314.0
1042,215695,текущий_месяц,5310.1
1043,215695,препредыдущий_месяц,5160.0
1044,215696,предыдущий_месяц,5728.5
1045,215696,текущий_месяц,6457.8
1046,215696,препредыдущий_месяц,4779.0
1047,215697,предыдущий_месяц,3688.0
1048,215697,текущий_месяц,3993.5
1049,215697,препредыдущий_месяц,4660.0
1050,215698,предыдущий_месяц,3441.0
1051,215698,текущий_месяц,3520.3
1052,215698,препредыдущий_месяц,4429.0
1053,215699,текущий_месяц,4194.5
1054,215699,препредыдущий_месяц,4518.0
1055,215699,предыдущий_месяц,4441.5
1056,215700,препредыдущий_месяц,4559.0
1057,215700,предыдущий_месяц,4830.5
1058,215700,текущий_месяц,5805.5
1059,215701,препредыдущий_месяц,4444.0
1060,215701,предыдущий_месяц,4685.5
1061,215701,текущий_месяц,5161.3
1062,215702,препредыдущий_месяц,4546.0
1063,215702,предыдущий_месяц,5078.5
1064,215702,текущий_месяц,4860.1
1065,215703,препредыдущий_месяц,4831.0
1066,215703,предыдущий_месяц,5111.5
1067,215703,текущий_месяц,5709.5
1068,215704,препредыдущий_месяц,4676.0
1069,215704,текущий_месяц,3926.4
1070,215704,предыдущий_месяц,3695.0
1071,215705,текущий_месяц,5522.2
1072,215705,препредыдущий_месяц,4568.0
1073,215705,предыдущий_месяц,5055.5
1074,215706,текущий_месяц,5066.2
1075,215706,препредыдущий_месяц,4435.0
1076,215706,предыдущий_месяц,4762.0
1077,215707,текущий_месяц,6121.4
1078,215707,препредыдущий_месяц,4838.0
1079,215707,предыдущий_месяц,5883.5
1080,215708,текущий_месяц,6216.8
1081,215708,препредыдущий_месяц,4974.0
1082,215708,предыдущий_месяц,6085.5
1083,215709,препредыдущий_месяц,4755.0
1084,215709,предыдущий_месяц,5221.5
1085,215709,текущий_месяц,5606.3
1086,215710,предыдущий_месяц,4052.0
1087,215710,текущий_месяц,3821.9
1088,215710,препредыдущий_месяц,4402.0
1089,215711,предыдущий_месяц,5251.0
1090,215711,текущий_месяц,4897.4
1091,215711,препредыдущий_месяц,4444.0
1092,215712,предыдущий_месяц,5383.5
1093,215712,текущий_месяц,5955.5
1094,215712,препредыдущий_месяц,4668.0
1095,215713,предыдущий_месяц,4821.0
1096,215713,текущий_месяц,5221.4
1097,215713,препредыдущий_месяц,4872.0
1098,215714,предыдущий_месяц,5854.0
1099,215714,препредыдущий_месяц,4864.0
1100,215714,текущий_месяц,7063.0
1101,215715,препредыдущий_месяц,4691.0
1102,215715,текущий_месяц,4600.0
1103,215715,предыдущий_месяц,3716.0
1104,215716,препредыдущий_месяц,4165.0
1105,215716,текущий_месяц,3343.9
1106,215716,предыдущий_месяц,3067.0
1107,215717,текущий_месяц,6592.2
1108,215717,предыдущий_месяц,6320.5
1109,215717,препредыдущий_месяц,4738.0
1110,215718,предыдущий_месяц,5562.5
1111,215718,препредыдущий_месяц,4217.0
1112,215718,текущий_месяц,6220.3
1113,215719,предыдущий_месяц,5361.0
1114,215719,препредыдущий_месяц,4260.0
1115,215719,текущий_месяц,6111.1
1116,215720,предыдущий_месяц,5157.5
1117,215720,текущий_месяц,5188.7
1118,215720,препредыдущий_месяц,4727.0
1119,215721,текущий_месяц,4447.5
1120,215721,препредыдущий_месяц,4513.0
1121,215721,предыдущий_месяц,4636.0
1122,215722,текущий_месяц,5182.9
1123,215722,препредыдущий_месяц,4778.0
1124,215722,предыдущий_месяц,4782.5
1125,215723,текущий_месяц,6081.2
1126,215723,препредыдущий_месяц,4964.0
1127,215723,предыдущий_месяц,5894.0
1128,215724,текущий_месяц,4849.2
1129,215724,препредыдущий_месяц,4226.0
1130,215724,предыдущий_месяц,4395.5
1131,215725,текущий_месяц,5385.0
1132,215725,предыдущий_месяц,4995.0
1133,215725,препредыдущий_месяц,4908.0
1134,215726,предыдущий_месяц,5894.5
1135,215726,текущий_месяц,6271.5
1136,215726,препредыдущий_месяц,5008.0
1137,215727,предыдущий_месяц,5421.5
1138,215727,текущий_месяц,5339.6
1139,215727,препредыдущий_месяц,4622.0
1140,215728,предыдущий_месяц,4652.0
1141,215728,текущий_месяц,4863.9
1142,215728,препредыдущий_месяц,4700.0
1143,215729,предыдущий_месяц,5313.5
1144,215729,текущий_месяц,5444.8
1145,215729,препредыдущий_месяц,4850.0
1146,215730,текущий_месяц,4275.0
1147,215730,препредыдущий_месяц,4460.0
1148,215730,предыдущий_месяц,4691.0
1149,215731,препредыдущий_месяц,4652.0
1150,215731,предыдущий_месяц,4952.0
1151,215731,текущий_месяц,4651.7
1152,215732,препредыдущий_месяц,4955.0
1153,215732,предыдущий_месяц,5810.0
1154,215732,текущий_месяц,5772.3
1155,215733,препредыдущий_месяц,4262.0
1156,215733,предыдущий_месяц,4895.0
1157,215733,текущий_месяц,4874.2
1158,215734,препредыдущий_месяц,4607.0
1159,215734,предыдущий_месяц,5141.0
1160,215734,текущий_месяц,5299.6
1161,215735,предыдущий_месяц,6094.5
1162,215735,текущий_месяц,6747.1
1163,215735,препредыдущий_месяц,4488.0
1164,215736,текущий_месяц,5168.6
1165,215736,препредыдущий_месяц,4734.0
1166,215736,предыдущий_месяц,5049.0
1167,215737,текущий_месяц,5291.1
1168,215737,препредыдущий_месяц,4679.0
1169,215737,предыдущий_месяц,5126.0
1170,215738,текущий_месяц,4445.4
1171,215738,препредыдущий_месяц,4500.0
1172,215738,предыдущий_месяц,4773.0
1173,215739,текущий_месяц,5156.6
1174,215739,препредыдущий_месяц,4258.0
1175,215739,предыдущий_месяц,5186.5
1176,215740,препредыдущий_месяц,4774.0
1177,215740,предыдущий_месяц,6314.5
1178,215740,текущий_месяц,6321.0
1179,215741,предыдущий_месяц,3960.0
1180,215741,текущий_месяц,4594.4
1181,215741,препредыдущий_месяц,4809.0
1182,215742,предыдущий_месяц,4916.0
1183,215742,текущий_месяц,5594.6
1184,215742,препредыдущий_месяц,4595.0
1185,215743,предыдущий_месяц,5862.0
1186,215743,текущий_месяц,5985.5
1187,215743,препредыдущий_месяц,4332.0
1188,215744,предыдущий_месяц,5421.5
1189,215744,текущий_месяц,6016.9
1190,215744,препредыдущий_месяц,4370.0
1191,215745,предыдущий_месяц,5654.5
1192,215745,препредыдущий_месяц,4990.0
1193,215745,текущий_месяц,6126.4
1194,215746,препредыдущий_месяц,4932.0
1195,215746,предыдущий_месяц,3222.0
1196,215746,текущий_месяц,4169.7
1197,215747,препредыдущий_месяц,4168.0
1198,215747,предыдущий_месяц,3555.0
1199,215747,текущий_месяц,4089.3
1200,215748,препредыдущий_месяц,4552.0
1201,215748,предыдущий_месяц,5083.0
1202,215748,текущий_месяц,5673.2
1203,215749,препредыдущий_месяц,4928.0
1204,215749,предыдущий_месяц,5190.0
1205,215749,текущий_месяц,5092.5
1206,215750,предыдущий_месяц,3319.0
1207,215750,текущий_месяц,4672.3
1208,215750,препредыдущий_месяц,4730.0
1209,215751,текущий_месяц,5021.5
1210,215751,препредыдущий_месяц,4769.0
1211,215751,предыдущий_месяц,5340.0
1212,215752,текущий_месяц,5798.2
1213,215752,препредыдущий_месяц,4635.0
1214,215752,предыдущий_месяц,5188.5
1215,215753,текущий_месяц,4168.0
1216,215753,препредыдущий_месяц,4808.0
1217,215753,предыдущий_месяц,4395.5
1218,215754,текущий_месяц,6265.2
1219,215754,препредыдущий_месяц,4752.0
1220,215754,предыдущий_месяц,5493.0
1221,215755,препредыдущий_месяц,4814.0
1222,215755,предыдущий_месяц,4000.0
1223,215755,текущий_месяц,4835.9
1224,215756,предыдущий_месяц,5205.5
1225,215756,препредыдущий_месяц,4943.0
1226,215756,текущий_месяц,5563.0
1227,215757,предыдущий_месяц,4664.0
1228,215757,препредыдущий_месяц,4901.0
1229,215757,текущий_месяц,4557.4
1230,215758,препредыдущий_месяц,5095.0
1231,215758,текущий_месяц,6608.2
1232,215758,предыдущий_месяц,5836.0
1233,215759,текущий_месяц,5246.2
1234,215759,предыдущий_месяц,5215.0
1235,215759,препредыдущий_месяц,5329.0
1236,215760,текущий_месяц,5206.1
1237,215760,предыдущий_месяц,4989.0
1238,215760,препредыдущий_месяц,5089.0
1239,215761,текущий_месяц,3713.8
1240,215761,препредыдущий_месяц,5023.0
1241,215761,предыдущий_месяц,4252.0
1242,215762,препредыдущий_месяц,5337.0
1243,215762,предыдущий_месяц,4931.0
1244,215762,текущий_месяц,5413.3
1245,215763,препредыдущий_месяц,5228.0
1246,215763,предыдущий_месяц,6219.5
1247,215763,текущий_месяц,7208.8
1248,215764,препредыдущий_месяц,4359.0
1249,215764,предыдущий_месяц,5878.5
1250,215764,текущий_месяц,7325.4
1251,215765,препредыдущий_месяц,4528.0
1252,215765,предыдущий_месяц,4834.0
1253,215765,текущий_месяц,5229.2
1254,215766,препредыдущий_месяц,4904.0
1255,215766,текущий_месяц,4933.2
1256,215766,предыдущий_месяц,4850.0
1257,215767,текущий_месяц,4379.3
1258,215767,препредыдущий_месяц,5282.0
1259,215767,предыдущий_месяц,4729.0
1260,215768,текущий_месяц,4939.0
1261,215768,препредыдущий_месяц,4921.0
1262,215768,предыдущий_месяц,4081.0
1263,215769,текущий_месяц,5523.8
1264,215769,препредыдущий_месяц,4495.0
1265,215769,предыдущий_месяц,4976.5
1266,215770,текущий_месяц,5321.4
1267,215770,препредыдущий_месяц,5175.0
1268,215770,предыдущий_месяц,5298.0
1269,215771,препредыдущий_месяц,5060.0
1270,215771,предыдущий_месяц,5139.5
1271,215771,текущий_месяц,5338.4
1272,215772,предыдущий_месяц,3763.0
1273,215772,текущий_месяц,4793.9
1274,215772,препредыдущий_месяц,4802.0
1275,215773,предыдущий_месяц,4515.0
1276,215773,текущий_месяц,4135.4
1277,215773,препредыдущий_месяц,5103.0
1278,215774,предыдущий_месяц,5719.0
1279,215774,текущий_месяц,5695.6
1280,215774,препредыдущий_месяц,5542.0
1281,215775,предыдущий_месяц,4028.0
1282,215775,текущий_месяц,3372.8
1283,215775,препредыдущий_месяц,4934.0
1284,215776,текущий_месяц,4798.8
1285,215776,препредыдущий_месяц,4712.0
1286,215776,предыдущий_месяц,4388.0
1287,215777,препредыдущий_месяц,4908.0
1288,215777,предыдущий_месяц,4670.0
1289,215777,текущий_месяц,5006.7
1290,215778,препредыдущий_месяц,5364.0
1291,215778,предыдущий_месяц,4911.0
1292,215778,текущий_месяц,5433.6
1293,215779,препредыдущий_месяц,5142.0
1294,215779,предыдущий_месяц,5949.0
1295,215779,текущий_месяц,5379.6
1296,215780,препредыдущий_месяц,4950.0
1297,215780,предыдущий_месяц,5404.5
1298,215780,текущий_месяц,5928.4
1299,215781,предыдущий_месяц,5029.0
1300,215781,текущий_месяц,5270.8
1301,215781,препредыдущий_месяц,4900.0
1302,215782,текущий_месяц,5750.4
1303,215782,препредыдущий_месяц,5624.0
1304,215782,предыдущий_месяц,5597.0
1305,215783,текущий_месяц,4717.0
1306,215783,препредыдущий_месяц,4671.0
1307,215783,предыдущий_месяц,4626.0
1308,215784,текущий_месяц,3655.4
1309,215784,препредыдущий_месяц,4903.0
1310,215784,предыдущий_месяц,4165.0
1311,215785,текущий_месяц,5639.8
1312,215785,препредыдущий_месяц,5045.0
1313,215785,предыдущий_месяц,5294.0
1314,215786,текущий_месяц,4583.8
1315,215786,предыдущий_месяц,3965.0
1316,215786,препредыдущий_месяц,4529.0
1317,215787,предыдущий_месяц,5282.0
1318,215787,текущий_месяц,5430.2
1319,215787,препредыдущий_месяц,5261.0
1320,215788,предыдущий_месяц,5341.5
1321,215788,текущий_месяц,5452.0
1322,215788,препредыдущий_месяц,5364.0
1323,215789,предыдущий_месяц,5766.0
1324,215789,текущий_месяц,6639.6
1325,215789,препредыдущий_месяц,4908.0
1326,215790,предыдущий_месяц,5602.0
1327,215790,текущий_месяц,6343.0
1328,215790,препредыдущий_месяц,4897.0
1329,215791,текущий_месяц,6675.4
1330,215791,препредыдущий_месяц,5095.0
1331,215791,предыдущий_месяц,5872.0
1332,215792,препредыдущий_месяц,5012.0
1333,215792,предыдущий_месяц,5391.0
1334,215792,текущий_месяц,5192.1
1335,215793,препредыдущий_месяц,4530.0
1336,215793,предыдущий_месяц,5067.0
1337,215793,текущий_месяц,5662.4
1338,215794,препредыдущий_месяц,4964.0
1339,215794,предыдущий_месяц,6045.5
1340,215794,текущий_месяц,7112.8
1341,215795,препредыдущий_месяц,4583.0
1342,215795,предыдущий_месяц,5055.5
1343,215795,текущий_месяц,5595.0
1344,215796,препредыдущий_месяц,4802.0
1345,215796,текущий_месяц,4903.1
1346,215796,предыдущий_месяц,4582.0
1347,215797,текущий_месяц,4596.8
1348,215797,препредыдущий_месяц,4550.0
1349,215797,предыдущий_месяц,3926.0
1350,215798,текущий_месяц,4590.2
1351,215798,препредыдущий_месяц,4883.0
1352,215798,предыдущий_месяц,4656.5
1353,215799,текущий_месяц,4665.1
1354,215799,препредыдущий_месяц,4648.0
1355,215799,предыдущий_месяц,3798.0
1356,215800,текущий_месяц,5919.2
1357,215800,препредыдущий_месяц,5036.0
1358,215800,предыдущий_месяц,5439.5
1359,215801,препредыдущий_месяц,4570.0
1360,215801,предыдущий_месяц,5345.5
1361,215801,текущий_месяц,6147.6
1362,215802,предыдущий_месяц,4955.0
1363,215802,текущий_месяц,5257.9
1364,215802,препредыдущий_месяц,5154.0
1365,215803,предыдущий_месяц,5601.5
1366,215803,текущий_месяц,6016.2
1367,215803,препредыдущий_месяц,5273.0
1368,215804,предыдущий_месяц,5238.5
1369,215804,текущий_месяц,5681.8
1370,215804,препредыдущий_месяц,4877.0
1371,215805,предыдущий_месяц,4126.0
1372,215805,текущий_месяц,4746.1
1373,215805,препредыдущий_месяц,4691.0
1374,215806,предыдущий_месяц,4787.5
1375,215806,препредыдущий_месяц,4507.0
1376,215806,текущий_месяц,5160.6
1377,215807,препредыдущий_месяц,5601.0
1378,215807,предыдущий_месяц,4914.0
1379,215807,текущий_месяц,4448.6
1380,215808,препредыдущий_месяц,4353.0
1381,215808,предыдущий_месяц,3327.0
1382,215808,текущий_месяц,4346.2
1383,215809,препредыдущий_месяц,4997.0
1384,215809,предыдущий_месяц,4607.0
1385,215809,текущий_месяц,4399.0
1386,215810,препредыдущий_месяц,4663.0
1387,215810,предыдущий_месяц,5515.0
1388,215810,текущий_месяц,6383.4
1389,215811,предыдущий_месяц,4553.0
1390,215811,текущий_месяц,4113.6
1391,215811,препредыдущий_месяц,5210.0
1392,215812,текущий_месяц,7167.4
1393,215812,препредыдущий_месяц,4439.0
1394,215812,предыдущий_месяц,5831.0
1395,215813,текущий_месяц,5150.2
1396,215813,препредыдущий_месяц,5051.0
1397,215813,предыдущий_месяц,5034.5
1398,215814,текущий_месяц,5555.8
1399,215814,препредыдущий_месяц,4733.0
1400,215814,предыдущий_месяц,5132.0
1401,215815,текущий_месяц,6217.4
1402,215815,препредыдущий_месяц,4735.0
1403,215815,предыдущий_месяц,5459.5
1404,215816,препредыдущий_месяц,5201.0
1405,215816,предыдущий_месяц,4917.5
1406,215816,текущий_месяц,4801.8
1407,215817,предыдущий_месяц,5945.0
1408,215817,текущий_месяц,6509.2
1409,215817,препредыдущий_месяц,5444.0
1410,215818,предыдущий_месяц,3623.0
1411,215818,текущий_месяц,4440.7
1412,215818,препредыдущий_месяц,4416.0
1413,215819,предыдущий_месяц,4193.0
1414,215819,текущий_месяц,4909.3
1415,215819,препредыдущий_месяц,4869.0
1416,215820,предыдущий_месяц,4353.5
1417,215820,текущий_месяц,3642.4
1418,215820,препредыдущий_месяц,5324.0
1419,215821,текущий_месяц,6961.4
1420,215821,препредыдущий_месяц,5017.0
1421,215821,предыдущий_месяц,5989.0
1422,215822,препредыдущий_месяц,4928.0
1423,215822,предыдущий_месяц,4036.0
1424,215822,текущий_месяц,4939.5
1425,215823,препредыдущий_месяц,5600.0
1426,215823,предыдущий_месяц,5153.0
1427,215823,текущий_месяц,4895.6
1428,215824,препредыдущий_месяц,4781.0
1429,215824,предыдущий_месяц,4950.5
1430,215824,текущий_месяц,5227.4
1431,215825,препредыдущий_месяц,5053.0
1432,215825,предыдущий_месяц,5063.5
1433,215825,текущий_месяц,5202.6
1434,215826,препредыдущий_месяц,5073.0
1435,215826,текущий_месяц,5192.7
1436,215826,предыдущий_месяц,4999.0
1437,215827,текущий_месяц,5419.2
1438,215827,препредыдущий_месяц,4900.0
1439,215827,предыдущий_месяц,5108.5
1440,215828,текущий_месяц,5259.1
1441,215828,препредыдущий_месяц,5240.0
1442,215828,предыдущий_месяц,4405.0
1443,215829,текущий_месяц,6636.2
1444,215829,препредыдущий_месяц,4633.0
1445,215829,предыдущий_месяц,5636.5
1446,215830,текущий_месяц,5323.8
1447,215830,препредыдущий_месяц,5311.0
1448,215830,предыдущий_месяц,4432.0
1449,215831,препредыдущий_месяц,4572.0
1450,215831,предыдущий_месяц,4653.0
1451,215831,текущий_месяц,4712.8
1452,215832,предыдущий_месяц,5065.5
1453,215832,текущий_месяц,5545.2
1454,215832,препредыдущий_месяц,4662.0
1455,215833,предыдущий_месяц,5919.0
1456,215833,текущий_месяц,5428.9
1457,215833,препредыдущий_месяц,5204.0
1458,215834,предыдущий_месяц,5068.5
1459,215834,текущий_месяц,5574.2
1460,215834,препредыдущий_месяц,4635.0
1461,215835,предыдущий_месяц,4862.0
1462,215835,текущий_месяц,4687.8
1463,215835,препредыдущий_месяц,5213.0
1464,215836,предыдущий_месяц,5169.0
1465,215836,препредыдущий_месяц,4992.0
1466,215836,текущий_месяц,5452.4
1467,215837,препредыдущий_месяц,5268.0
1468,215837,текущий_месяц,4698.0
1469,215837,предыдущий_месяц,4893.0
1470,215838,препредыдущий_месяц,4932.0
1471,215838,текущий_месяц,5549.2
1472,215838,предыдущий_месяц,5193.0
1473,215839,текущий_месяц,5468.0
1474,215839,предыдущий_месяц,4987.0
1475,215839,препредыдущий_месяц,4582.0
1476,215840,предыдущий_месяц,5280.5
1477,215840,препредыдущий_месяц,5351.0
1478,215840,текущий_месяц,5349.4
1479,215841,предыдущий_месяц,6588.5
1480,215841,препредыдущий_месяц,5621.0
1481,215841,текущий_месяц,7557.0
1482,215842,предыдущий_месяц,4408.0
1483,215842,текущий_месяц,4740.8
1484,215842,препредыдущий_месяц,4642.0
1485,215843,текущий_месяц,5871.0
1486,215843,препредыдущий_месяц,4579.0
1487,215843,предыдущий_месяц,5201.5
1488,215844,текущий_месяц,5866.8
1489,215844,препредыдущий_месяц,4880.0
1490,215844,предыдущий_месяц,5339.0
1491,215845,текущий_месяц,5986.4
1492,215845,препредыдущий_месяц,5120.0
1493,215845,предыдущий_месяц,5514.5
1494,215846,текущий_месяц,5147.3
1495,215846,препредыдущий_месяц,4956.0
1496,215846,предыдущий_месяц,5419.0
1497,215847,текущий_месяц,4778.7
1498,215847,предыдущий_месяц,4312.0
1499,215847,препредыдущий_месяц,4700.0
1500,215848,предыдущий_месяц,5496.5
1501,215848,текущий_месяц,6098.4
1502,215848,препредыдущий_месяц,4952.0
1503,215849,предыдущий_месяц,4307.0
1504,215849,текущий_месяц,4563.1
1505,215849,препредыдущий_месяц,4453.0
1506,215850,предыдущий_месяц,4009.0
1507,215850,текущий_месяц,4809.8
1508,215850,препредыдущий_месяц,4783.0
1509,215851,предыдущий_месяц,4903.5
1510,215851,текущий_месяц,4676.0
1511,215851,препредыдущий_месяц,5316.0
1512,215852,текущий_месяц,6445.4
1513,215852,препредыдущий_месяц,4837.0
1514,215852,предыдущий_месяц,5629.0
1515,215853,препредыдущий_месяц,4865.0
1516,215853,предыдущий_месяц,5204.0
1517,215853,текущий_месяц,5627.8
1518,215854,препредыдущий_месяц,4953.0
1519,215854,предыдущий_месяц,4077.0
1520,215854,текущий_месяц,4966.2
1521,215855,препредыдущий_месяц,4682.0
1522,215855,предыдущий_месяц,5634.5
1523,215855,текущий_месяц,6590.0
1524,215856,препредыдущий_месяц,4376.0
1525,215856,предыдущий_месяц,3652.0
1526,215856,текущий_месяц,4409.9
1527,215857,предыдущий_месяц,4074.5
1528,215857,текущий_месяц,3394.6
1529,215857,препредыдущий_месяц,5009.0
1530,215858,текущий_месяц,6014.2
1531,215858,препредыдущий_месяц,4347.0
1532,215858,предыдущий_месяц,5170.5
1533,215859,текущий_месяц,4964.4
1534,215859,препредыдущий_месяц,4792.0
1535,215859,предыдущий_месяц,5110.0
1536,215860,текущий_месяц,3979.6
1537,215860,препредыдущий_месяц,4614.0
1538,215860,предыдущий_месяц,4204.5
1539,215861,текущий_месяц,5002.0
1540,215861,препредыдущий_месяц,4904.0
1541,215861,предыдущий_месяц,4664.0
1542,215862,препредыдущий_месяц,5222.0
1543,215862,предыдущий_месяц,5330.0
1544,215862,текущий_месяц,5553.6
1545,215863,предыдущий_месяц,4862.0
1546,215863,текущий_месяц,4885.4
1547,215863,препредыдущий_месяц,4985.0
1548,215864,предыдущий_месяц,4978.0
1549,215864,текущий_месяц,5284.8
1550,215864,препредыдущий_месяц,4774.0
1551,215865,предыдущий_месяц,5051.0
1552,215865,текущий_месяц,5473.5
1553,215865,препредыдущий_месяц,5388.0
1554,215866,предыдущий_месяц,4726.0
1555,215866,текущий_месяц,4746.8
1556,215866,препредыдущий_месяц,4852.0
1557,215867,предыдущий_месяц,5141.0
1558,215867,препредыдущий_месяц,5313.0
1559,215867,текущий_месяц,5420.5
1560,215868,препредыдущий_месяц,5265.0
1561,215868,предыдущий_месяц,5149.5
1562,215868,текущий_месяц,5179.4
1563,215869,препредыдущий_месяц,4370.0
1564,215869,предыдущий_месяц,4965.5
1565,215869,текущий_месяц,5611.6
1566,215870,препредыдущий_месяц,4795.0
1567,215870,предыдущий_месяц,4345.0
1568,215870,текущий_месяц,4085.0
1569,215871,препредыдущий_месяц,5468.0
1570,215871,предыдущий_месяц,5228.0
1571,215871,текущий_месяц,5150.0
1572,215872,предыдущий_месяц,6139.0
1573,215872,текущий_месяц,7374.0
1574,215872,препредыдущий_месяц,4864.0
1575,215873,текущий_месяц,5101.9
1576,215873,препредыдущий_месяц,5041.0
1577,215873,предыдущий_месяц,4526.0
1578,215874,текущий_месяц,5111.5
1579,215874,препредыдущий_месяц,5173.0
1580,215874,предыдущий_месяц,3753.0
1581,215875,текущий_месяц,4359.0
1582,215875,препредыдущий_месяц,5139.0
1583,215875,предыдущий_месяц,4651.5
1584,215876,текущий_месяц,7108.4
1585,215876,препредыдущий_месяц,5122.0
1586,215876,предыдущий_месяц,6116.5
1587,215877,текущий_месяц,4159.4
1588,215877,предыдущий_месяц,4324.5
1589,215877,препредыдущий_месяц,4665.0
1590,215878,предыдущий_месяц,5938.0
1591,215878,препредыдущий_месяц,5494.0
1592,215878,текущий_месяц,5683.2
1593,215879,предыдущий_месяц,6499.0
1594,215879,препредыдущий_месяц,5596.0
1595,215879,текущий_месяц,5846.4
1596,215880,препредыдущий_месяц,4555.0
1597,215880,текущий_месяц,4074.6
1598,215880,предыдущий_месяц,4228.0
1599,215881,текущий_месяц,4955.3
1600,215881,предыдущий_месяц,5084.0
1601,215881,препредыдущий_месяц,4786.0
1602,215882,текущий_месяц,7038.8
1603,215882,предыдущий_месяц,6127.5
1604,215882,препредыдущий_месяц,5226.0
1605,215883,текущий_месяц,5416.1
1606,215883,препредыдущий_месяц,5303.0
1607,215883,предыдущий_месяц,5173.0
1608,215884,препредыдущий_месяц,4626.0
1609,215884,предыдущий_месяц,4113.0
1610,215884,текущий_месяц,3798.4
1611,215885,препредыдущий_месяц,5326.0
1612,215885,предыдущий_месяц,5150.5
1613,215885,текущий_месяц,5128.4
1614,215886,препредыдущий_месяц,4741.0
1615,215886,предыдущий_месяц,5035.0
1616,215886,текущий_месяц,5419.8
1617,215887,препредыдущий_месяц,4538.0
1618,215887,предыдущий_месяц,4829.0
1619,215887,текущий_месяц,5211.2
1620,215888,препредыдущий_месяц,4876.0
1621,215888,текущий_месяц,5055.7
1622,215888,предыдущий_месяц,5252.0
1623,215889,текущий_месяц,5341.8
1624,215889,препредыдущий_месяц,5315.0
1625,215889,предыдущий_месяц,4541.0
1626,215890,текущий_месяц,4977.8
1627,215890,препредыдущий_месяц,4859.0
1628,215890,предыдущий_месяц,4853.0
1629,215891,текущий_месяц,4079.2
1630,215891,препредыдущий_месяц,5086.0
1631,215891,предыдущий_месяц,4477.0
1632,215892,текущий_месяц,7401.6
1633,215892,препредыдущий_месяц,5124.0
1634,215892,предыдущий_месяц,6274.5
1635,215893,препредыдущий_месяц,5016.0
1636,215893,предыдущий_месяц,4936.5
1637,215893,текущий_месяц,4997.6
1638,215894,предыдущий_месяц,6149.0
1639,215894,текущий_месяц,5487.3
1640,215894,препредыдущий_месяц,5236.0
1641,215895,предыдущий_месяц,3130.0
1642,215895,текущий_месяц,4345.5
1643,215895,препредыдущий_месяц,4382.0
1644,215896,предыдущий_месяц,4828.0
1645,215896,текущий_месяц,4952.8
1646,215896,препредыдущий_месяц,4822.0
1647,215897,предыдущий_месяц,5004.5
1648,215897,текущий_месяц,5606.4
1649,215897,препредыдущий_месяц,4460.0
1650,215898,текущий_месяц,4353.6
